rgn_id,year,species,totalcatch
Russian Federation,1996,White whale,0
Russian Federation,1997,White whale,0
Russian Federation,1998,White whale,0
Russian Federation,1999,White whale,0
Russian Federation,2000,White whale,0
Russian Federation,2001,White whale,0
Russian Federation,2002,White whale,5
Russian Federation,2003,White whale,0
Russian Federation,2004,White whale,0
Russian Federation,2005,White whale,1
Russian Federation,2006,White whale,0
Russian Federation,2007,White whale,0
Russian Federation,2008,White whale,0
Russian Federation,2009,White whale,0
Russian Federation,2010,White whale,0
Russian Federation,2011,White whale,7
Russian Federation,2012,White whale,3
Russian Federation,2013,White whale,0
United States of America,1950,Atlantic white-sided dolphin,0
United States of America,1951,Atlantic white-sided dolphin,0
United States of America,1952,Atlantic white-sided dolphin,0
United States of America,1953,Atlantic white-sided dolphin,0
United States of America,1954,Atlantic white-sided dolphin,0
United States of America,1955,Atlantic white-sided dolphin,0
United States of America,1956,Atlantic white-sided dolphin,0
United States of America,1957,Atlantic white-sided dolphin,0
United States of America,1958,Atlantic white-sided dolphin,0
United States of America,1959,Atlantic white-sided dolphin,0
United States of America,1960,Atlantic white-sided dolphin,0
United States of America,1961,Atlantic white-sided dolphin,0
United States of America,1962,Atlantic white-sided dolphin,0
United States of America,1963,Atlantic white-sided dolphin,0
United States of America,1964,Atlantic white-sided dolphin,0
United States of America,1965,Atlantic white-sided dolphin,0
United States of America,1966,Atlantic white-sided dolphin,0
United States of America,1967,Atlantic white-sided dolphin,0
United States of America,1968,Atlantic white-sided dolphin,0
United States of America,1969,Atlantic white-sided dolphin,0
United States of America,1970,Atlantic white-sided dolphin,0
United States of America,1971,Atlantic white-sided dolphin,0
United States of America,1972,Atlantic white-sided dolphin,0
United States of America,1973,Atlantic white-sided dolphin,0
United States of America,1974,Atlantic white-sided dolphin,0
United States of America,1975,Atlantic white-sided dolphin,0
United States of America,1976,Atlantic white-sided dolphin,0
United States of America,1977,Atlantic white-sided dolphin,0
United States of America,1978,Atlantic white-sided dolphin,0
United States of America,1979,Atlantic white-sided dolphin,0
United States of America,1980,Atlantic white-sided dolphin,0
United States of America,1981,Atlantic white-sided dolphin,0
United States of America,1982,Atlantic white-sided dolphin,0
United States of America,1983,Atlantic white-sided dolphin,0
United States of America,1984,Atlantic white-sided dolphin,0
United States of America,1985,Atlantic white-sided dolphin,0
United States of America,1986,Atlantic white-sided dolphin,0
United States of America,1987,Atlantic white-sided dolphin,0
United States of America,1988,Atlantic white-sided dolphin,0
United States of America,1989,Atlantic white-sided dolphin,0
United States of America,1990,Atlantic white-sided dolphin,0
United States of America,1991,Atlantic white-sided dolphin,0
United States of America,1992,Atlantic white-sided dolphin,0
United States of America,1993,Atlantic white-sided dolphin,0
United States of America,1994,Atlantic white-sided dolphin,0
United States of America,1995,Atlantic white-sided dolphin,0
United States of America,1996,Atlantic white-sided dolphin,0
United States of America,1997,Atlantic white-sided dolphin,0
United States of America,1998,Atlantic white-sided dolphin,0
United States of America,1999,Atlantic white-sided dolphin,0
United States of America,2000,Atlantic white-sided dolphin,0
United States of America,2001,Atlantic white-sided dolphin,0
United States of America,2002,Atlantic white-sided dolphin,0
United States of America,2003,Atlantic white-sided dolphin,0
United States of America,2004,Atlantic white-sided dolphin,0
United States of America,2005,Atlantic white-sided dolphin,0
United States of America,2006,Atlantic white-sided dolphin,0
United States of America,2007,Atlantic white-sided dolphin,4
United States of America,2008,Atlantic white-sided dolphin,10
United States of America,2009,Atlantic white-sided dolphin,32
United States of America,2010,Atlantic white-sided dolphin,16
United States of America,2011,Atlantic white-sided dolphin,0
United States of America,2012,Atlantic white-sided dolphin,0
United States of America,2013,Atlantic white-sided dolphin,0
United States of America,1998,Atlantic white-sided dolphin,34
United States of America,1999,Atlantic white-sided dolphin,69
United States of America,2000,Atlantic white-sided dolphin,26
United States of America,2001,Atlantic white-sided dolphin,28
United States of America,2002,Atlantic white-sided dolphin,31
United States of America,2003,Atlantic white-sided dolphin,0
United States of America,2004,Atlantic white-sided dolphin,21
United States of America,2005,Atlantic white-sided dolphin,68
United States of America,2006,Atlantic white-sided dolphin,11
United States of America,2007,Atlantic white-sided dolphin,0
United States of America,2008,Atlantic white-sided dolphin,0
United States of America,2009,Atlantic white-sided dolphin,0
United States of America,2010,Atlantic white-sided dolphin,0
United States of America,2011,Atlantic white-sided dolphin,0
United States of America,2012,Atlantic white-sided dolphin,0
United States of America,2013,Atlantic white-sided dolphin,0
United States of America,1970,Baird's beaked whale,0
United States of America,1971,Baird's beaked whale,0
United States of America,1972,Baird's beaked whale,0
United States of America,1973,Baird's beaked whale,0
United States of America,1974,Baird's beaked whale,0
United States of America,1975,Baird's beaked whale,0
United States of America,1976,Baird's beaked whale,0
United States of America,1977,Baird's beaked whale,0
United States of America,1978,Baird's beaked whale,0
United States of America,1979,Baird's beaked whale,0
United States of America,1980,Baird's beaked whale,0
United States of America,1981,Baird's beaked whale,0
United States of America,1982,Baird's beaked whale,0
United States of America,1983,Baird's beaked whale,0
United States of America,1984,Baird's beaked whale,0
United States of America,1985,Baird's beaked whale,0
United States of America,1986,Baird's beaked whale,0
United States of America,1987,Baird's beaked whale,0
United States of America,1988,Baird's beaked whale,0
United States of America,1989,Baird's beaked whale,0
United States of America,1990,Baird's beaked whale,0
United States of America,1991,Baird's beaked whale,0
United States of America,1992,Baird's beaked whale,0
United States of America,1993,Baird's beaked whale,0
United States of America,1994,Baird's beaked whale,11
United States of America,1995,Baird's beaked whale,0
United States of America,1996,Baird's beaked whale,0
United States of America,1997,Baird's beaked whale,0
United States of America,1998,Baird's beaked whale,0
United States of America,1999,Baird's beaked whale,0
United States of America,2000,Baird's beaked whale,0
United States of America,2001,Baird's beaked whale,0
United States of America,2002,Baird's beaked whale,0
United States of America,2003,Baird's beaked whale,0
United States of America,2004,Baird's beaked whale,0
United States of America,2005,Baird's beaked whale,0
United States of America,2006,Baird's beaked whale,0
United States of America,2007,Baird's beaked whale,0
United States of America,2008,Baird's beaked whale,0
United States of America,2009,Baird's beaked whale,0
United States of America,2010,Baird's beaked whale,0
United States of America,2011,Baird's beaked whale,0
United States of America,2012,Baird's beaked whale,0
United States of America,2013,Baird's beaked whale,0
United States of America,1950,Baleen whales nei,0
United States of America,1951,Baleen whales nei,40
United States of America,1952,Baleen whales nei,0
United States of America,1953,Baleen whales nei,0
United States of America,1954,Baleen whales nei,0
United States of America,1955,Baleen whales nei,0
United States of America,1956,Baleen whales nei,145
United States of America,1957,Baleen whales nei,260
United States of America,1958,Baleen whales nei,551
United States of America,1959,Baleen whales nei,533
United States of America,1960,Baleen whales nei,453
United States of America,1961,Baleen whales nei,442
United States of America,1962,Baleen whales nei,271
United States of America,1963,Baleen whales nei,259
United States of America,1964,Baleen whales nei,274
United States of America,1965,Baleen whales nei,241
United States of America,1966,Baleen whales nei,221
United States of America,1967,Baleen whales nei,246
United States of America,1968,Baleen whales nei,202
United States of America,1969,Baleen whales nei,183
United States of America,1970,Baleen whales nei,0
United States of America,1971,Baleen whales nei,0
United States of America,1972,Baleen whales nei,39
United States of America,1973,Baleen whales nei,37
United States of America,1974,Baleen whales nei,21
United States of America,1975,Baleen whales nei,15
United States of America,1976,Baleen whales nei,56
United States of America,1977,Baleen whales nei,29
United States of America,1978,Baleen whales nei,18
United States of America,1979,Baleen whales nei,31
United States of America,1980,Baleen whales nei,36
United States of America,1981,Baleen whales nei,28
United States of America,1982,Baleen whales nei,23
United States of America,1983,Baleen whales nei,11
United States of America,1984,Baleen whales nei,12
United States of America,1985,Baleen whales nei,12
United States of America,1986,Baleen whales nei,22
United States of America,1987,Baleen whales nei,22
United States of America,1988,Baleen whales nei,23
United States of America,1989,Baleen whales nei,19
United States of America,1990,Baleen whales nei,31
United States of America,1991,Baleen whales nei,27
United States of America,1992,Baleen whales nei,38
United States of America,1993,Baleen whales nei,0
United States of America,1994,Baleen whales nei,0
United States of America,1995,Baleen whales nei,0
United States of America,1996,Baleen whales nei,0
United States of America,1997,Baleen whales nei,0
United States of America,1998,Baleen whales nei,0
United States of America,1999,Baleen whales nei,0
United States of America,2000,Baleen whales nei,0
United States of America,2001,Baleen whales nei,0
United States of America,2002,Baleen whales nei,0
United States of America,2003,Baleen whales nei,0
United States of America,2004,Baleen whales nei,1
United States of America,2005,Baleen whales nei,0
United States of America,2006,Baleen whales nei,0
United States of America,2007,Baleen whales nei,0
United States of America,2008,Baleen whales nei,0
United States of America,2009,Baleen whales nei,0
United States of America,2010,Baleen whales nei,0
United States of America,2011,Baleen whales nei,0
United States of America,2012,Baleen whales nei,0
United States of America,2013,Baleen whales nei,0
United States of America,1970,Beaked whales nei,0
United States of America,1971,Beaked whales nei,0
United States of America,1972,Beaked whales nei,0
United States of America,1973,Beaked whales nei,0
United States of America,1974,Beaked whales nei,0
United States of America,1975,Beaked whales nei,0
United States of America,1976,Beaked whales nei,0
United States of America,1977,Beaked whales nei,0
United States of America,1978,Beaked whales nei,0
United States of America,1979,Beaked whales nei,0
United States of America,1980,Beaked whales nei,0
United States of America,1981,Beaked whales nei,0
United States of America,1982,Beaked whales nei,0
United States of America,1983,Beaked whales nei,0
United States of America,1984,Beaked whales nei,0
United States of America,1985,Beaked whales nei,0
United States of America,1986,Beaked whales nei,0
United States of America,1987,Beaked whales nei,0
United States of America,1988,Beaked whales nei,0
United States of America,1989,Beaked whales nei,0
United States of America,1990,Beaked whales nei,0
United States of America,1991,Beaked whales nei,0
United States of America,1992,Beaked whales nei,0
United States of America,1993,Beaked whales nei,0
United States of America,1994,Beaked whales nei,0
United States of America,1995,Beaked whales nei,0
United States of America,1996,Beaked whales nei,0
United States of America,1997,Beaked whales nei,0
United States of America,1998,Beaked whales nei,22
United States of America,1999,Beaked whales nei,0
United States of America,2000,Beaked whales nei,0
United States of America,2001,Beaked whales nei,0
United States of America,2002,Beaked whales nei,0
United States of America,2003,Beaked whales nei,0
United States of America,2004,Beaked whales nei,0
United States of America,2005,Beaked whales nei,0
United States of America,2006,Beaked whales nei,0
United States of America,2007,Beaked whales nei,0
United States of America,2008,Beaked whales nei,0
United States of America,2009,Beaked whales nei,0
United States of America,2010,Beaked whales nei,0
United States of America,2011,Beaked whales nei,0
United States of America,2012,Beaked whales nei,0
United States of America,2013,Beaked whales nei,0
United States of America,1970,Blainville's beaked whale,0
United States of America,1971,Blainville's beaked whale,0
United States of America,1972,Blainville's beaked whale,0
United States of America,1973,Blainville's beaked whale,0
United States of America,1974,Blainville's beaked whale,0
United States of America,1975,Blainville's beaked whale,0
United States of America,1976,Blainville's beaked whale,0
United States of America,1977,Blainville's beaked whale,0
United States of America,1978,Blainville's beaked whale,0
United States of America,1979,Blainville's beaked whale,0
United States of America,1980,Blainville's beaked whale,0
United States of America,1981,Blainville's beaked whale,0
United States of America,1982,Blainville's beaked whale,0
United States of America,1983,Blainville's beaked whale,0
United States of America,1984,Blainville's beaked whale,0
United States of America,1985,Blainville's beaked whale,0
United States of America,1986,Blainville's beaked whale,0
United States of America,1987,Blainville's beaked whale,0
United States of America,1988,Blainville's beaked whale,0
United States of America,1989,Blainville's beaked whale,0
United States of America,1990,Blainville's beaked whale,0
United States of America,1991,Blainville's beaked whale,0
United States of America,1992,Blainville's beaked whale,0
United States of America,1993,Blainville's beaked whale,0
United States of America,1994,Blainville's beaked whale,0
United States of America,1995,Blainville's beaked whale,0
United States of America,1996,Blainville's beaked whale,0
United States of America,1997,Blainville's beaked whale,0
United States of America,1998,Blainville's beaked whale,0
United States of America,1999,Blainville's beaked whale,0
United States of America,2000,Blainville's beaked whale,0
United States of America,2001,Blainville's beaked whale,0
United States of America,2002,Blainville's beaked whale,0
United States of America,2003,Blainville's beaked whale,0
United States of America,2004,Blainville's beaked whale,0
United States of America,2005,Blainville's beaked whale,1
United States of America,2006,Blainville's beaked whale,0
United States of America,2007,Blainville's beaked whale,0
United States of America,2008,Blainville's beaked whale,0
United States of America,2009,Blainville's beaked whale,0
United States of America,2010,Blainville's beaked whale,0
United States of America,2011,Blainville's beaked whale,0
United States of America,2012,Blainville's beaked whale,0
United States of America,2013,Blainville's beaked whale,0
United States of America,1970,Blue whale,0
United States of America,1971,Blue whale,0
United States of America,1972,Blue whale,0
United States of America,1973,Blue whale,0
United States of America,1974,Blue whale,0
United States of America,1975,Blue whale,0
United States of America,1976,Blue whale,0
United States of America,1977,Blue whale,0
United States of America,1978,Blue whale,0
United States of America,1979,Blue whale,0
United States of America,1980,Blue whale,0
United States of America,1981,Blue whale,0
United States of America,1982,Blue whale,0
United States of America,1983,Blue whale,0
United States of America,1984,Blue whale,0
United States of America,1985,Blue whale,0
United States of America,1986,Blue whale,0
United States of America,1987,Blue whale,0
United States of America,1988,Blue whale,0
United States of America,1989,Blue whale,0
United States of America,1990,Blue whale,0
United States of America,1991,Blue whale,0
United States of America,1992,Blue whale,0
United States of America,1993,Blue whale,0
United States of America,1994,Blue whale,0
United States of America,1995,Blue whale,0
United States of America,1996,Blue whale,0
United States of America,1997,Blue whale,0
United States of America,1998,Blue whale,1
United States of America,1999,Blue whale,0
United States of America,2000,Blue whale,0
United States of America,2001,Blue whale,0
United States of America,2002,Blue whale,0
United States of America,2003,Blue whale,0
United States of America,2004,Blue whale,1
United States of America,2005,Blue whale,0
United States of America,2006,Blue whale,0
United States of America,2007,Blue whale,0
United States of America,2008,Blue whale,0
United States of America,2009,Blue whale,0
United States of America,2010,Blue whale,0
United States of America,2011,Blue whale,0
United States of America,2012,Blue whale,0
United States of America,2013,Blue whale,0
United States of America,2003,Bottlenose dolphin,0
United States of America,2004,Bottlenose dolphin,1
United States of America,2005,Bottlenose dolphin,2
United States of America,2006,Bottlenose dolphin,0
United States of America,2007,Bottlenose dolphin,0
United States of America,2008,Bottlenose dolphin,0
United States of America,2009,Bottlenose dolphin,8
United States of America,2010,Bottlenose dolphin,6
United States of America,2011,Bottlenose dolphin,7
United States of America,2012,Bottlenose dolphin,0
United States of America,2013,Bottlenose dolphin,0
United States of America,1998,Bottlenose dolphin,66
United States of America,1999,Bottlenose dolphin,115
United States of America,2000,Bottlenose dolphin,338
United States of America,2001,Bottlenose dolphin,0
United States of America,2002,Bottlenose dolphin,83
United States of America,2003,Bottlenose dolphin,0
United States of America,2004,Bottlenose dolphin,0
United States of America,2005,Bottlenose dolphin,0
United States of America,2006,Bottlenose dolphin,0
United States of America,2007,Bottlenose dolphin,0
United States of America,2008,Bottlenose dolphin,0
United States of America,2009,Bottlenose dolphin,0
United States of America,2010,Bottlenose dolphin,0
United States of America,2011,Bottlenose dolphin,0
United States of America,2012,Bottlenose dolphin,0
United States of America,2013,Bottlenose dolphin,0
United States of America,1970,Bryde's whale,0
United States of America,1971,Bryde's whale,0
United States of America,1972,Bryde's whale,0
United States of America,1973,Bryde's whale,0
United States of America,1974,Bryde's whale,0
United States of America,1975,Bryde's whale,0
United States of America,1976,Bryde's whale,0
United States of America,1977,Bryde's whale,0
United States of America,1978,Bryde's whale,0
United States of America,1979,Bryde's whale,0
United States of America,1980,Bryde's whale,0
United States of America,1981,Bryde's whale,0
United States of America,1982,Bryde's whale,0
United States of America,1983,Bryde's whale,0
United States of America,1984,Bryde's whale,0
United States of America,1985,Bryde's whale,0
United States of America,1986,Bryde's whale,0
United States of America,1987,Bryde's whale,0
United States of America,1988,Bryde's whale,0
United States of America,1989,Bryde's whale,0
United States of America,1990,Bryde's whale,0
United States of America,1991,Bryde's whale,0
United States of America,1992,Bryde's whale,0
United States of America,1993,Bryde's whale,0
United States of America,1994,Bryde's whale,0
United States of America,1995,Bryde's whale,0
United States of America,1996,Bryde's whale,0
United States of America,1997,Bryde's whale,0
United States of America,1998,Bryde's whale,0
United States of America,1999,Bryde's whale,0
United States of America,2000,Bryde's whale,0
United States of America,2001,Bryde's whale,0
United States of America,2002,Bryde's whale,0
United States of America,2003,Bryde's whale,0
United States of America,2004,Bryde's whale,0
United States of America,2005,Bryde's whale,1
United States of America,2006,Bryde's whale,0
United States of America,2007,Bryde's whale,1
United States of America,2008,Bryde's whale,0
United States of America,2009,Bryde's whale,0
United States of America,2010,Bryde's whale,0
United States of America,2011,Bryde's whale,0
United States of America,2012,Bryde's whale,0
United States of America,2013,Bryde's whale,0
United States of America,1998,Common dolphin,272
United States of America,1999,Common dolphin,195
United States of America,2000,Common dolphin,273
United States of America,2001,Common dolphin,126
United States of America,2002,Common dolphin,1
United States of America,2003,Common dolphin,1
United States of America,2004,Common dolphin,12
United States of America,2005,Common dolphin,0
United States of America,2006,Common dolphin,15
United States of America,2007,Common dolphin,5
United States of America,2008,Common dolphin,4
United States of America,2009,Common dolphin,21
United States of America,2010,Common dolphin,46
United States of America,2011,Common dolphin,0
United States of America,2012,Common dolphin,0
United States of America,2013,Common dolphin,0
United States of America,1998,Dall's porpoise,14
United States of America,1999,Dall's porpoise,5
United States of America,2000,Dall's porpoise,0
United States of America,2001,Dall's porpoise,3
United States of America,2002,Dall's porpoise,1
United States of America,2003,Dall's porpoise,0
United States of America,2004,Dall's porpoise,1
United States of America,2005,Dall's porpoise,2
United States of America,2006,Dall's porpoise,0
United States of America,2007,Dall's porpoise,0
United States of America,2008,Dall's porpoise,0
United States of America,2009,Dall's porpoise,0
United States of America,2010,Dall's porpoise,0
United States of America,2011,Dall's porpoise,0
United States of America,2012,Dall's porpoise,0
United States of America,2013,Dall's porpoise,0
United States of America,2003,Dolphins nei,0
United States of America,2004,Dolphins nei,7
United States of America,2005,Dolphins nei,2
United States of America,2006,Dolphins nei,4
United States of America,2007,Dolphins nei,0
United States of America,2008,Dolphins nei,0
United States of America,2009,Dolphins nei,0
United States of America,2010,Dolphins nei,0
United States of America,2011,Dolphins nei,0
United States of America,2012,Dolphins nei,0
United States of America,2013,Dolphins nei,0
United States of America,2003,False killer whale,0
United States of America,2004,False killer whale,1
United States of America,2005,False killer whale,2
United States of America,2006,False killer whale,0
United States of America,2007,False killer whale,0
United States of America,2008,False killer whale,0
United States of America,2009,False killer whale,1
United States of America,2010,False killer whale,0
United States of America,2011,False killer whale,0
United States of America,2012,False killer whale,0
United States of America,2013,False killer whale,0
United States of America,1970,Fin whale,5
United States of America,1971,Fin whale,4
United States of America,1972,Fin whale,0
United States of America,1973,Fin whale,0
United States of America,1974,Fin whale,0
United States of America,1975,Fin whale,0
United States of America,1976,Fin whale,0
United States of America,1977,Fin whale,0
United States of America,1978,Fin whale,0
United States of America,1979,Fin whale,0
United States of America,1980,Fin whale,0
United States of America,1981,Fin whale,0
United States of America,1982,Fin whale,0
United States of America,1983,Fin whale,0
United States of America,1984,Fin whale,0
United States of America,1985,Fin whale,0
United States of America,1986,Fin whale,0
United States of America,1987,Fin whale,0
United States of America,1988,Fin whale,0
United States of America,1989,Fin whale,0
United States of America,1990,Fin whale,0
United States of America,1991,Fin whale,0
United States of America,1992,Fin whale,0
United States of America,1993,Fin whale,0
United States of America,1994,Fin whale,0
United States of America,1995,Fin whale,0
United States of America,1996,Fin whale,1
United States of America,1997,Fin whale,0
United States of America,1998,Fin whale,1
United States of America,1999,Fin whale,3
United States of America,2000,Fin whale,1
United States of America,2001,Fin whale,4
United States of America,2002,Fin whale,1
United States of America,2003,Fin whale,0
United States of America,2004,Fin whale,5
United States of America,2005,Fin whale,4
United States of America,2006,Fin whale,5
United States of America,2007,Fin whale,0
United States of America,2008,Fin whale,0
United States of America,2009,Fin whale,0
United States of America,2010,Fin whale,2
United States of America,2011,Fin whale,0
United States of America,2012,Fin whale,0
United States of America,2013,Fin whale,0
United States of America,1998,Harbour porpoise,778
United States of America,1999,Harbour porpoise,342
United States of America,2000,Harbour porpoise,528
United States of America,2001,Harbour porpoise,79
United States of America,2002,Harbour porpoise,483
United States of America,2003,Harbour porpoise,0
United States of America,2004,Harbour porpoise,29
United States of America,2005,Harbour porpoise,40
United States of America,2006,Harbour porpoise,55
United States of America,2007,Harbour porpoise,36
United States of America,2008,Harbour porpoise,40
United States of America,2009,Harbour porpoise,42
United States of America,2010,Harbour porpoise,68
United States of America,2011,Harbour porpoise,0
United States of America,2012,Harbour porpoise,0
United States of America,2013,Harbour porpoise,0
United States of America,1970,Harbour porpoise,0
United States of America,1971,Harbour porpoise,0
United States of America,1972,Harbour porpoise,0
United States of America,1973,Harbour porpoise,0
United States of America,1974,Harbour porpoise,0
United States of America,1975,Harbour porpoise,0
United States of America,1976,Harbour porpoise,0
United States of America,1977,Harbour porpoise,0
United States of America,1978,Harbour porpoise,0
United States of America,1982,Harbour porpoise,55
United States of America,1986,Harbour porpoise,4
United States of America,1987,Harbour porpoise,200
United States of America,1988,Harbour porpoise,200
United States of America,1989,Harbour porpoise,7
United States of America,1990,Harbour porpoise,2413
United States of America,1991,Harbour porpoise,1755
United States of America,1992,Harbour porpoise,922
United States of America,1993,Harbour porpoise,1414
United States of America,1994,Harbour porpoise,2129
United States of America,1995,Harbour porpoise,1537
United States of America,1996,Harbour porpoise,1540
United States of America,1997,Harbour porpoise,1430
United States of America,1998,Harbour porpoise,0
United States of America,1999,Harbour porpoise,0
United States of America,2000,Harbour porpoise,0
United States of America,2001,Harbour porpoise,0
United States of America,2002,Harbour porpoise,0
United States of America,2003,Harbour porpoise,0
United States of America,2004,Harbour porpoise,0
United States of America,2005,Harbour porpoise,0
United States of America,2006,Harbour porpoise,0
United States of America,2007,Harbour porpoise,0
United States of America,2008,Harbour porpoise,0
United States of America,2009,Harbour porpoise,0
United States of America,2010,Harbour porpoise,0
United States of America,2011,Harbour porpoise,0
United States of America,2012,Harbour porpoise,0
United States of America,2013,Harbour porpoise,0
United States of America,1950,Humpback whale,0
United States of America,1951,Humpback whale,0
United States of America,1952,Humpback whale,0
United States of America,1953,Humpback whale,0
United States of America,1954,Humpback whale,0
United States of America,1955,Humpback whale,0
United States of America,1956,Humpback whale,0
United States of America,1957,Humpback whale,0
United States of America,1958,Humpback whale,0
United States of America,1959,Humpback whale,0
United States of America,1960,Humpback whale,0
United States of America,1961,Humpback whale,0
United States of America,1962,Humpback whale,0
United States of America,1963,Humpback whale,0
United States of America,1964,Humpback whale,0
United States of America,1965,Humpback whale,0
United States of America,1966,Humpback whale,0
United States of America,1967,Humpback whale,0
United States of America,1968,Humpback whale,0
United States of America,1969,Humpback whale,0
United States of America,1970,Humpback whale,0
United States of America,1971,Humpback whale,0
United States of America,1972,Humpback whale,0
United States of America,1973,Humpback whale,0
United States of America,1974,Humpback whale,0
United States of America,1975,Humpback whale,0
United States of America,1976,Humpback whale,0
United States of America,1977,Humpback whale,0
United States of America,1978,Humpback whale,0
United States of America,1979,Humpback whale,0
United States of America,1980,Humpback whale,0
United States of America,1981,Humpback whale,0
United States of America,1982,Humpback whale,0
United States of America,1983,Humpback whale,0
United States of America,1984,Humpback whale,0
United States of America,1985,Humpback whale,0
United States of America,1986,Humpback whale,0
United States of America,1987,Humpback whale,0
United States of America,1988,Humpback whale,0
United States of America,1989,Humpback whale,0
United States of America,1990,Humpback whale,0
United States of America,1991,Humpback whale,0
United States of America,1992,Humpback whale,0
United States of America,1993,Humpback whale,0
United States of America,1994,Humpback whale,0
United States of America,1995,Humpback whale,0
United States of America,1996,Humpback whale,0
United States of America,1997,Humpback whale,0
United States of America,1998,Humpback whale,0
United States of America,1999,Humpback whale,0
United States of America,2000,Humpback whale,0
United States of America,2001,Humpback whale,0
United States of America,2002,Humpback whale,0
United States of America,2003,Humpback whale,0
United States of America,2004,Humpback whale,0
United States of America,2005,Humpback whale,0
United States of America,2006,Humpback whale,4
United States of America,2007,Humpback whale,1
United States of America,2008,Humpback whale,2
United States of America,2009,Humpback whale,2
United States of America,2010,Humpback whale,0
United States of America,2011,Humpback whale,0
United States of America,2012,Humpback whale,0
United States of America,2013,Humpback whale,0
United States of America,1970,Humpback whale,0
United States of America,1971,Humpback whale,0
United States of America,1972,Humpback whale,0
United States of America,1973,Humpback whale,0
United States of America,1974,Humpback whale,0
United States of America,1975,Humpback whale,0
United States of America,1976,Humpback whale,0
United States of America,1977,Humpback whale,0
United States of America,1978,Humpback whale,0
United States of America,1979,Humpback whale,0
United States of America,1980,Humpback whale,0
United States of America,1981,Humpback whale,0
United States of America,1982,Humpback whale,0
United States of America,1983,Humpback whale,0
United States of America,1984,Humpback whale,0
United States of America,1985,Humpback whale,0
United States of America,1986,Humpback whale,0
United States of America,1987,Humpback whale,0
United States of America,1988,Humpback whale,0
United States of America,1989,Humpback whale,0
United States of America,1990,Humpback whale,0
United States of America,1991,Humpback whale,0
United States of America,1992,Humpback whale,0
United States of America,1993,Humpback whale,0
United States of America,1994,Humpback whale,0
United States of America,1995,Humpback whale,2
United States of America,1996,Humpback whale,3
United States of America,1997,Humpback whale,1
United States of America,1998,Humpback whale,5
United States of America,1999,Humpback whale,2
United States of America,2000,Humpback whale,0
United States of America,2001,Humpback whale,6
United States of America,2002,Humpback whale,9
United States of America,2003,Humpback whale,6
United States of America,2004,Humpback whale,3
United States of America,2005,Humpback whale,4
United States of America,2006,Humpback whale,0
United States of America,2007,Humpback whale,0
United States of America,2008,Humpback whale,0
United States of America,2009,Humpback whale,0
United States of America,2010,Humpback whale,8
United States of America,2011,Humpback whale,0
United States of America,2012,Humpback whale,0
United States of America,2013,Humpback whale,0
United States of America,1950,Killer whale,0
United States of America,1951,Killer whale,0
United States of America,1952,Killer whale,0
United States of America,1953,Killer whale,0
United States of America,1954,Killer whale,0
United States of America,1955,Killer whale,0
United States of America,1956,Killer whale,0
United States of America,1957,Killer whale,0
United States of America,1958,Killer whale,0
United States of America,1959,Killer whale,0
United States of America,1960,Killer whale,0
United States of America,1961,Killer whale,0
United States of America,1962,Killer whale,0
United States of America,1963,Killer whale,1
United States of America,1964,Killer whale,0
United States of America,1965,Killer whale,0
United States of America,1966,Killer whale,1
United States of America,1967,Killer whale,1
United States of America,1968,Killer whale,0
United States of America,1969,Killer whale,0
United States of America,1970,Killer whale,0
United States of America,1971,Killer whale,0
United States of America,1972,Killer whale,0
United States of America,1973,Killer whale,0
United States of America,1974,Killer whale,0
United States of America,1975,Killer whale,0
United States of America,1976,Killer whale,0
United States of America,1977,Killer whale,0
United States of America,1978,Killer whale,0
United States of America,1979,Killer whale,0
United States of America,1980,Killer whale,0
United States of America,1981,Killer whale,0
United States of America,1982,Killer whale,0
United States of America,1983,Killer whale,0
United States of America,1984,Killer whale,0
United States of America,1985,Killer whale,0
United States of America,1986,Killer whale,0
United States of America,1987,Killer whale,0
United States of America,1988,Killer whale,1
United States of America,1989,Killer whale,0
United States of America,1990,Killer whale,0
United States of America,1991,Killer whale,2
United States of America,1992,Killer whale,0
United States of America,1993,Killer whale,1
United States of America,1994,Killer whale,0
United States of America,1995,Killer whale,6
United States of America,1996,Killer whale,0
United States of America,1997,Killer whale,4
United States of America,1998,Killer whale,0
United States of America,1999,Killer whale,4
United States of America,2000,Killer whale,0
United States of America,2001,Killer whale,2
United States of America,2002,Killer whale,1
United States of America,2003,Killer whale,0
United States of America,2004,Killer whale,1
United States of America,2005,Killer whale,0
United States of America,2006,Killer whale,0
United States of America,2007,Killer whale,0
United States of America,2008,Killer whale,1
United States of America,2009,Killer whale,2
United States of America,2010,Killer whale,1
United States of America,2011,Killer whale,0
United States of America,2012,Killer whale,0
United States of America,2013,Killer whale,0
United States of America,1970,Long-finned pilot whale,0
United States of America,1971,Long-finned pilot whale,0
United States of America,1972,Long-finned pilot whale,0
United States of America,1973,Long-finned pilot whale,0
United States of America,1974,Long-finned pilot whale,0
United States of America,1975,Long-finned pilot whale,0
United States of America,1976,Long-finned pilot whale,0
United States of America,1977,Long-finned pilot whale,0
United States of America,1978,Long-finned pilot whale,0
United States of America,1979,Long-finned pilot whale,0
United States of America,1980,Long-finned pilot whale,0
United States of America,1981,Long-finned pilot whale,0
United States of America,1982,Long-finned pilot whale,0
United States of America,1983,Long-finned pilot whale,0
